TransactionID,CustomerID,ProductID,TransactionDate,Amount,ChargebackStatus,ChargebackReason,Country,City
1340,454,46,2023-10-17,24.65,No,,Brazil,Rio de Janeiro
1341,188,38,2023-06-09,375.68,No,,Costa Rica,Alajuela
1342,116,85,2023-08-21,720.55,No,,Venezuela,Maracaibo
1343,38,33,2023-07-04,962.41,No,,Brazil,Brasília
1344,175,57,2023-02-01,441.68,No,,Mexico,Monterrey
1345,143,56,2023-04-08,131.0,No,,Argentina,Córdoba
1346,81,74,2023-01-05,561.74,No,,Peru,Lima
1347,481,85,2024-06-17,305.94,No,,Brazil,Rio de Janeiro
1348,371,23,2024-02-06,390.44,No,,Brazil,Rio de Janeiro
1349,194,56,2024-02-10,283.17,No,,Uruguay,Punta del Este
1350,182,13,2023-07-06,293.2,No,,Brazil,São Paulo
1351,162,21,2023-12-03,277.25,No,,Venezuela,Valencia
1352,247,98,2023-11-10,120.36,No,,Uruguay,Salto
1353,316,10,2023-03-07,510.07,No,,Chile,Concepción
1354,396,60,2023-12-04,367.77,No,,Mexico,Monterrey
1355,463,52,2023-03-14,218.36,No,,Chile,Concepción
1356,49,73,2023-05-11,466.09,No,,Costa Rica,Alajuela
1357,341,68,2024-06-26,655.92,No,,Costa Rica,Alajuela
1358,46,58,2023-10-17,799.97,No,,Peru,Arequipa
1359,338,18,2023-06-12,814.86,No,,Mexico,Guadalajara
1360,191,61,2023-07-28,381.82,No,,Peru,Lima
1361,73,35,2023-07-05,433.6,No,,Mexico,Mexico City
1362,453,87,2024-01-16,250.92,No,,Colombia,Medellín
1363,484,87,2023-03-04,879.62,No,,Chile,Concepción
1364,500,66,2023-05-11,639.13,No,,Argentina,Rosario
1365,349,60,2024-04-01,769.48,No,,Colombia,Medellín
1366,398,9,2024-01-12,534.25,No,,Costa Rica,San José
1367,100,37,2024-02-22,126.33,No,,Brazil,Rio de Janeiro
1368,116,89,2023-09-20,596.66,No,,Uruguay,Salto
1369,12,98,2024-06-10,558.54,No,,Costa Rica,Cartago
1370,237,67,2023-06-26,391.73,No,,Argentina,Rosario
1371,27,47,2023-06-27,31.57,No,,Argentina,Córdoba
1372,109,35,2023-05-19,104.92,No,,Uruguay,Salto
1373,94,31,2024-01-09,988.28,No,,Chile,Valparaíso
1374,30,27,2023-10-11,785.59,No,,Chile,Santiago
1375,309,46,2023-08-23,657.75,No,,Mexico,Guadalajara
1376,338,31,2024-04-10,535.88,No,,Venezuela,Maracaibo
1377,85,28,2023-11-10,364.42,No,,Venezuela,Maracaibo
1378,157,71,2024-02-19,78.64,No,,Argentina,Córdoba
1379,425,33,2024-01-25,965.69,No,,Peru,Lima
1380,432,32,2024-03-09,834.07,No,,Colombia,Cali
1381,358,81,2023-08-17,770.48,No,,Costa Rica,San José
1382,176,48,2023-05-12,124.48,No,,Mexico,Monterrey
1383,327,44,2023-01-27,838.83,No,,Venezuela,Valencia
1384,223,21,2023-02-12,330.25,No,,Brazil,São Paulo
1385,221,57,2023-04-05,931.97,No,,Brazil,São Paulo
1386,47,28,2023-08-26,275.59,No,,Venezuela,Caracas
1387,62,25,2024-01-31,170.52,No,,Brazil,Rio de Janeiro
1388,152,68,2023-07-28,648.95,No,,Costa Rica,Cartago
1389,365,58,2024-01-01,832.48,No,,Argentina,Córdoba
1390,369,79,2023-10-09,339.61,No,,Peru,Arequipa
1391,358,30,2023-01-14,452.2,No,,Costa Rica,San José
1392,68,40,2023-08-27,736.31,No,,Argentina,Córdoba
1393,407,72,2023-03-09,947.61,No,,Brazil,Brasília
1394,123,60,2024-05-18,975.17,No,,Mexico,Guadalajara
1395,482,88,2024-04-05,469.14,No,,Mexico,Mexico City
1396,322,85,2023-07-28,817.83,No,,Brazil,São Paulo
1397,48,42,2023-03-24,94.46,No,,Venezuela,Valencia
1398,194,12,2024-04-25,624.33,No,,Costa Rica,San José
1399,64,74,2023-03-06,37.01,No,,Colombia,Medellín
1400,162,37,2024-01-13,424.56,No,,Peru,Lima
1401,27,49,2023-05-04,510.75,No,,Chile,Concepción
1402,454,15,2023-07-03,586.08,No,,Chile,Valparaíso
1403,464,57,2024-06-07,479.03,No,,Venezuela,Caracas
1404,283,67,2023-05-18,888.27,No,,Venezuela,Maracaibo
1405,391,44,2023-07-02,433.34,No,,Colombia,Cali
1406,304,68,2023-08-17,173.5,No,,Colombia,Medellín
1407,226,40,2023-01-21,333.04,No,,Peru,Lima
1408,382,82,2023-08-31,162.76,No,,Venezuela,Caracas
1409,366,72,2023-05-22,992.57,No,,Mexico,Guadalajara
1410,391,31,2023-04-17,102.1,No,,Venezuela,Maracaibo
1411,314,11,2024-04-16,277.14,No,,Argentina,Córdoba
1412,356,40,2023-03-09,143.78,No,,Chile,Valparaíso
1413,254,98,2024-06-11,872.45,No,,Uruguay,Montevideo
1414,471,53,2023-10-29,102.94,No,,Uruguay,Punta del Este
1415,167,78,2024-01-11,435.67,No,,Peru,Arequipa
1416,364,98,2023-05-07,565.58,No,,Uruguay,Punta del Este
1417,450,24,2024-05-28,670.5,No,,Mexico,Guadalajara
1418,123,45,2024-04-02,479.23,No,,Mexico,Mexico City
1419,112,4,2023-07-09,424.66,No,,Costa Rica,Cartago
1420,358,53,2024-06-03,643.83,No,,Argentina,Rosario
1421,106,91,2023-06-09,802.21,No,,Chile,Santiago
1422,35,24,2023-06-19,649.73,No,,Chile,Concepción
1423,350,31,2024-05-08,151.37,No,,Chile,Concepción
1424,327,12,2024-04-12,309.94,No,,Uruguay,Punta del Este
1425,268,75,2023-12-08,84.29,No,,Peru,Arequipa
1426,314,62,2023-04-28,61.57,No,,Brazil,São Paulo
1427,361,79,2023-03-19,839.25,No,,Venezuela,Valencia
1428,204,56,2024-05-11,929.66,No,,Argentina,Buenos Aires
1429,387,71,2023-03-29,777.1,No,,Uruguay,Punta del Este
1430,341,98,2023-08-07,24.1,No,,Brazil,Rio de Janeiro
1431,359,38,2023-03-10,160.73,No,,Uruguay,Salto
1432,101,72,2024-01-29,629.3,No,,Mexico,Monterrey
1433,37,23,2023-03-20,381.72,No,,Mexico,Mexico City
1434,305,34,2024-06-12,67.51,No,,Costa Rica,Alajuela
1435,365,45,2024-04-11,27.73,No,,Venezuela,Caracas
1436,164,51,2024-05-12,973.58,No,,Brazil,São Paulo
1437,494,91,2023-07-30,77.54,No,,Uruguay,Punta del Este
1438,451,34,2023-12-01,494.29,No,,Chile,Concepción
1439,393,92,2024-04-12,148.54,No,,Costa Rica,Cartago
1440,216,68,2023-12-23,780.45,No,,Brazil,São Paulo
1441,116,22,2023-06-25,497.65,No,,Costa Rica,San José
1442,180,35,2023-04-19,321.23,No,,Chile,Valparaíso
1443,460,64,2023-03-22,658.32,No,,Uruguay,Salto
1444,79,92,2023-04-19,489.55,No,,Venezuela,Caracas
1445,166,90,2023-07-05,303.08,No,,Colombia,Medellín
1446,412,96,2024-05-23,300.46,No,,Mexico,Monterrey
1447,103,21,2023-05-12,606.83,No,,Colombia,Medellín
1448,353,99,2023-02-20,907.82,No,,Argentina,Rosario
1449,202,3,2024-06-28,554.26,No,,Mexico,Monterrey
1450,44,10,2023-10-04,206.42,No,,Argentina,Buenos Aires
1451,476,28,2023-11-02,237.98,No,,Peru,Arequipa
1452,162,59,2024-02-04,794.79,No,,Mexico,Guadalajara
1453,312,29,2024-02-18,582.08,No,,Venezuela,Valencia
1454,99,25,2023-04-03,592.83,No,,Colombia,Medellín
1455,353,5,2023-09-27,990.78,No,,Mexico,Mexico City
1456,376,78,2023-05-20,908.69,No,,Mexico,Mexico City
1457,206,54,2023-10-16,551.59,No,,Peru,Lima
1458,364,76,2023-02-07,96.47,No,,Costa Rica,Cartago
1459,122,43,2024-06-20,213.85,No,,Costa Rica,Cartago
1460,135,38,2023-06-27,19.65,No,,Argentina,Rosario
1461,57,17,2023-01-31,515.79,No,,Peru,Arequipa
1462,411,86,2023-02-26,732.85,No,,Brazil,São Paulo
1463,302,31,2023-01-29,590.82,No,,Venezuela,Caracas
1464,351,48,2024-04-19,591.88,No,,Mexico,Guadalajara
1465,160,29,2024-06-22,497.69,No,,Mexico,Guadalajara
1466,112,39,2023-11-02,232.86,No,,Peru,Lima
1467,214,28,2023-06-01,307.66,No,,Colombia,Bogotá
1468,132,59,2023-11-17,594.84,No,,Chile,Concepción
1469,34,38,2023-09-27,452.16,No,,Costa Rica,Cartago
1470,443,44,2023-06-07,491.73,No,,Uruguay,Salto
1471,379,19,2024-06-20,498.37,No,,Costa Rica,Cartago
1472,492,4,2023-05-06,747.65,No,,Chile,Concepción
1473,351,60,2023-10-07,952.95,No,,Brazil,Rio de Janeiro
1474,23,72,2023-02-19,777.72,No,,Argentina,Córdoba
1475,275,2,2023-10-11,659.78,No,,Uruguay,Punta del Este
1476,197,54,2024-06-25,123.34,No,,Colombia,Cali
1477,146,35,2024-06-28,797.42,No,,Colombia,Cali
1478,478,28,2023-05-25,843.6,No,,Mexico,Mexico City
1479,304,87,2024-04-24,621.71,No,,Uruguay,Punta del Este
1480,49,68,2024-05-13,334.36,No,,Venezuela,Caracas
1481,3,97,2023-09-23,865.22,No,,Costa Rica,San José
1482,317,40,2023-08-22,5.65,No,,Costa Rica,Cartago
1483,169,85,2023-11-04,400.46,No,,Argentina,Buenos Aires
1484,308,84,2023-09-28,913.39,No,,Uruguay,Punta del Este
1485,11,59,2023-05-22,571.67,No,,Uruguay,Montevideo
1486,93,64,2024-05-28,339.74,No,,Peru,Arequipa
1487,181,62,2023-12-11,93.8,No,,Argentina,Buenos Aires
1488,287,38,2023-02-08,674.49,No,,Mexico,Mexico City
1489,8,100,2023-12-23,626.74,No,,Mexico,Monterrey
1490,39,96,2023-10-11,88.7,No,,Brazil,Brasília
1491,355,58,2023-04-05,539.49,No,,Peru,Cusco
1492,358,9,2023-01-28,917.2,No,,Peru,Cusco
1493,498,35,2023-05-18,630.62,No,,Brazil,Rio de Janeiro
1494,233,92,2023-02-02,198.79,No,,Argentina,Buenos Aires
1495,471,34,2023-06-23,391.69,No,,Uruguay,Montevideo
1496,130,63,2023-10-16,723.84,No,,Brazil,São Paulo
1497,498,69,2024-06-21,511.87,No,,Brazil,Brasília
1498,447,47,2024-01-23,433.37,No,,Venezuela,Caracas
1499,416,76,2024-04-21,280.55,No,,Brazil,Rio de Janeiro
1500,301,92,2023-12-17,904.42,No,,Uruguay,Montevideo
1501,153,86,2024-03-27,244.88,Yes,Service not as described,Uruguay,Salto
1502,378,39,2023-03-12,367.61,Yes,Service not as described,Costa Rica,Cartago
1503,68,98,2023-11-16,93.44,Yes,Service not as described,Chile,Santiago
1504,243,79,2024-05-21,98.52,Yes,Service not as described,Peru,Arequipa
1505,243,50,2024-01-23,114.63,Yes,Fraudulent transaction,Argentina,Rosario
1506,80,91,2023-04-21,588.38,Yes,Product not received,Venezuela,Caracas
1507,284,73,2023-08-03,524.94,Yes,Fraudulent transaction,Brazil,São Paulo
1508,396,41,2024-01-20,949.95,Yes,Product damaged,Venezuela,Maracaibo
1509,373,37,2024-02-08,81.0,Yes,Fraudulent transaction,Mexico,Monterrey
1510,347,34,2024-01-28,586.0,Yes,Product damaged,Uruguay,Montevideo
1511,217,38,2023-11-14,808.21,Yes,Service not as described,Brazil,Rio de Janeiro
1512,274,72,2023-04-23,932.17,Yes,Fraudulent transaction,Colombia,Cali
1513,428,47,2024-04-19,280.94,Yes,Fraudulent transaction,Venezuela,Maracaibo
1514,168,16,2023-09-28,803.57,Yes,Service not as described,Chile,Concepción
1515,112,47,2024-02-20,65.77,Yes,Fraudulent transaction,Brazil,Brasília
1516,67,49,2023-04-21,999.32,Yes,Service not as described,Mexico,Monterrey
1517,142,4,2024-06-15,413.09,Yes,Fraudulent transaction,Costa Rica,Cartago
1518,307,51,2023-10-12,790.46,Yes,Product damaged,Brazil,Rio de Janeiro
1519,32,46,2023-06-04,223.89,Yes,Product damaged,Costa Rica,San José
1520,254,21,2024-01-28,69.88,Yes,Product damaged,Venezuela,Valencia
1521,72,50,2024-01-20,298.74,Yes,Product damaged,Brazil,Brasília
1522,246,22,2023-05-15,36.29,Yes,Product not received,Brazil,Brasília
1523,322,27,2023-03-14,402.73,Yes,Fraudulent transaction,Costa Rica,San José
1524,104,1,2023-08-18,216.06,Yes,Fraudulent transaction,Uruguay,Salto
1525,58,65,2024-03-02,867.4,Yes,Product damaged,Costa Rica,Alajuela
1526,32,76,2023-04-16,167.79,Yes,Product not received,Brazil,São Paulo
1527,100,10,2023-11-20,458.49,Yes,Fraudulent transaction,Chile,Valparaíso
1528,186,76,2023-04-12,590.91,Yes,Product damaged,Brazil,São Paulo
1529,318,84,2023-02-19,804.55,Yes,Fraudulent transaction,Mexico,Monterrey
1530,442,10,2024-04-03,126.18,Yes,Service not as described,Venezuela,Maracaibo
1531,289,43,2024-01-31,395.01,Yes,Fraudulent transaction,Argentina,Rosario
1532,46,72,2023-10-27,746.4,Yes,Service not as described,Mexico,Mexico City
1533,456,59,2023-01-11,515.53,Yes,Fraudulent transaction,Peru,Lima
1534,129,49,2023-09-11,359.07,Yes,Fraudulent transaction,Mexico,Mexico City
1535,17,95,2023-08-17,406.42,Yes,Product not received,Chile,Concepción
1536,498,61,2024-02-07,544.1,Yes,Service not as described,Mexico,Guadalajara
1537,386,29,2024-03-31,454.88,Yes,Service not as described,Colombia,Medellín
1538,288,58,2023-06-08,70.85,Yes,Fraudulent transaction,Mexico,Monterrey
1539,296,75,2023-08-10,352.25,Yes,Product not received,Peru,Cusco
1540,384,90,2023-06-06,765.35,Yes,Product not received,Peru,Arequipa
1541,8,84,2024-04-30,302.31,Yes,Service not as described,Venezuela,Caracas
1542,166,18,2024-04-19,475.03,Yes,Fraudulent transaction,Colombia,Cali
1543,406,93,2023-06-22,358.55,Yes,Fraudulent transaction,Argentina,Córdoba
1544,350,98,2023-12-18,146.62,Yes,Product damaged,Mexico,Mexico City
1545,220,74,2023-02-20,401.0,Yes,Service not as described,Colombia,Bogotá
1546,152,38,2023-04-30,287.43,Yes,Product damaged,Colombia,Bogotá
1547,427,37,2024-06-20,856.28,Yes,Fraudulent transaction,Venezuela,Caracas
1548,176,84,2024-02-14,330.52,Yes,Product damaged,Uruguay,Montevideo
1549,407,27,2024-05-20,20.86,Yes,Service not as described,Colombia,Medellín
1550,444,49,2024-06-16,479.57,Yes,Service not as described,Mexico,Monterrey
1551,136,47,2023-04-20,615.7,Yes,Product not received,Argentina,Buenos Aires
1552,329,58,2023-02-12,753.52,Yes,Fraudulent transaction,Colombia,Cali
1553,154,10,2023-11-01,625.74,Yes,Product damaged,Brazil,Rio de Janeiro
1554,101,55,2024-01-25,838.56,Yes,Fraudulent transaction,Brazil,São Paulo
1555,341,7,2023-11-04,125.59,Yes,Service not as described,Argentina,Rosario
1556,356,41,2023-04-08,651.16,Yes,Product damaged,Peru,Lima
1557,133,64,2023-09-17,901.54,Yes,Product not received,Colombia,Cali
1558,84,70,2023-09-01,790.89,Yes,Product damaged,Chile,Concepción
1559,141,57,2023-03-24,778.49,Yes,Fraudulent transaction,Argentina,Buenos Aires
1560,313,86,2023-04-27,896.44,Yes,Service not as described,Colombia,Cali
1561,220,52,2024-02-15,792.48,Yes,Service not as described,Argentina,Córdoba
1562,263,49,2024-06-01,862.41,Yes,Service not as described,Argentina,Córdoba
1563,195,35,2024-06-20,735.95,Yes,Service not as described,Peru,Arequipa
1564,295,54,2024-01-20,890.07,Yes,Service not as described,Peru,Lima
1565,280,73,2023-02-08,43.88,Yes,Product not received,Colombia,Bogotá
1566,374,5,2023-06-30,82.28,Yes,Fraudulent transaction,Chile,Concepción
1567,467,68,2024-06-30,812.26,Yes,Service not as described,Mexico,Guadalajara
1568,466,46,2024-02-23,144.75,Yes,Service not as described,Mexico,Mexico City
1569,267,18,2024-01-08,445.79,Yes,Product not received,Venezuela,Caracas
1570,90,64,2023-07-01,547.57,Yes,Product damaged,Brazil,São Paulo
1571,442,34,2024-05-27,504.01,Yes,Service not as described,Chile,Santiago
1572,343,57,2023-06-15,623.52,Yes,Service not as described,Mexico,Guadalajara
1573,258,84,2024-01-12,593.78,Yes,Service not as described,Uruguay,Montevideo
1574,82,49,2023-02-24,941.85,Yes,Product not received,Argentina,Buenos Aires
1575,176,100,2023-03-29,892.72,Yes,Product not received,Venezuela,Valencia
1576,493,46,2024-01-10,959.77,Yes,Service not as described,Mexico,Guadalajara
1577,215,51,2023-12-02,505.41,Yes,Product damaged,Mexico,Guadalajara
1578,10,64,2023-12-20,693.6,Yes,Fraudulent transaction,Peru,Cusco
1579,244,18,2024-06-04,691.85,Yes,Product damaged,Colombia,Bogotá
1580,493,56,2023-10-17,681.77,Yes,Product damaged,Colombia,Bogotá
1581,16,81,2024-05-23,670.44,Yes,Product damaged,Colombia,Medellín
1582,115,27,2023-05-03,42.81,Yes,Product not received,Costa Rica,Alajuela
1583,100,15,2023-12-22,621.4,Yes,Service not as described,Uruguay,Salto
1584,412,42,2024-03-30,465.64,Yes,Fraudulent transaction,Peru,Arequipa
1585,211,25,2023-06-08,900.22,Yes,Fraudulent transaction,Uruguay,Montevideo
1586,111,1,2023-03-03,332.36,Yes,Product not received,Peru,Arequipa
1587,320,53,2023-08-10,229.31,Yes,Service not as described,Uruguay,Punta del Este
1588,485,76,2023-11-24,235.03,Yes,Product not received,Argentina,Buenos Aires
1589,433,35,2024-05-30,554.34,Yes,Service not as described,Venezuela,Maracaibo
1590,389,17,2023-06-21,367.9,Yes,Fraudulent transaction,Peru,Cusco
1591,353,93,2024-01-25,356.85,Yes,Service not as described,Chile,Concepción
1592,250,48,2023-12-15,423.34,Yes,Product damaged,Peru,Cusco
1593,187,62,2023-12-06,334.7,Yes,Product not received,Brazil,Rio de Janeiro
1594,178,3,2023-02-11,401.32,Yes,Product not received,Peru,Cusco
1595,339,48,2023-06-17,534.14,Yes,Product damaged,Colombia,Medellín
1596,226,18,2023-11-30,500.56,Yes,Product not received,Chile,Santiago
1597,4,52,2023-12-09,214.25,Yes,Service not as described,Brazil,Brasília
1598,392,54,2023-01-29,480.32,Yes,Product not received,Brazil,São Paulo
1599,143,14,2024-01-12,68.37,Yes,Service not as described,Peru,Lima
1600,118,44,2023-10-10,692.41,Yes,Fraudulent transaction,Uruguay,Salto
1601,44,79,2023-12-15,563.21,Yes,Fraudulent transaction,Costa Rica,Cartago
1602,344,81,2024-04-21,685.49,Yes,Product not received,Mexico,Mexico City
1603,411,96,2023-11-22,530.51,Yes,Fraudulent transaction,Peru,Arequipa
1604,81,84,2023-03-22,363.73,Yes,Service not as described,Costa Rica,San José
1605,49,80,2024-02-14,128.7,Yes,Product not received,Costa Rica,San José
1606,283,8,2024-06-07,478.46,Yes,Product not received,Uruguay,Salto
1607,337,90,2023-02-28,965.62,Yes,Product damaged,Chile,Concepción
1608,340,47,2023-10-15,167.83,Yes,Service not as described,Chile,Valparaíso
1609,254,29,2024-01-08,523.38,Yes,Fraudulent transaction,Chile,Concepción
1610,288,65,2023-09-23,755.04,Yes,Fraudulent transaction,Costa Rica,San José
1611,372,97,2024-05-09,435.4,Yes,Product not received,Argentina,Rosario
1612,420,55,2023-07-14,24.47,Yes,Fraudulent transaction,Venezuela,Caracas
1613,240,64,2023-03-26,794.15,Yes,Fraudulent transaction,Chile,Valparaíso
1614,187,46,2023-10-06,831.38,Yes,Product not received,Uruguay,Montevideo
1615,354,2,2023-04-21,120.81,Yes,Service not as described,Peru,Cusco
1616,183,28,2023-07-20,511.65,Yes,Product damaged,Chile,Santiago
1617,156,75,2023-12-12,965.54,Yes,Service not as described,Uruguay,Punta del Este
1618,373,38,2023-08-17,267.37,Yes,Product damaged,Colombia,Cali
1619,95,36,2023-06-15,264.25,Yes,Fraudulent transaction,Costa Rica,Alajuela
1620,281,23,2023-12-08,106.71,Yes,Fraudulent transaction,Colombia,Medellín
1621,392,72,2024-02-08,364.57,Yes,Service not as described,Venezuela,Maracaibo
1622,32,40,2024-01-15,307.66,Yes,Service not as described,Colombia,Medellín
1623,6,21,2023-07-29,119.52,Yes,Product not received,Brazil,Rio de Janeiro
1624,323,71,2023-10-27,668.46,Yes,Product damaged,Argentina,Córdoba
1625,492,41,2023-03-13,749.12,Yes,Service not as described,Costa Rica,Cartago
1626,420,42,2023-08-31,363.86,Yes,Service not as described,Mexico,Monterrey
1627,241,59,2024-06-28,171.43,Yes,Product not received,Venezuela,Maracaibo
1628,327,38,2023-05-01,712.86,Yes,Service not as described,Mexico,Mexico City
1629,112,3,2023-07-27,758.97,Yes,Product not received,Colombia,Bogotá
1630,398,92,2023-04-14,425.26,Yes,Service not as described,Chile,Santiago
1631,248,66,2024-07-01,221.71,Yes,Fraudulent transaction,Peru,Arequipa
1632,498,56,2024-04-26,303.16,Yes,Product damaged,Peru,Cusco
1633,74,76,2023-02-22,364.21,Yes,Service not as described,Brazil,Brasília
1634,253,74,2023-12-29,207.41,Yes,Service not as described,Mexico,Mexico City
1635,266,37,2023-10-05,944.78,Yes,Fraudulent transaction,Mexico,Guadalajara
1636,381,6,2023-06-04,687.53,Yes,Fraudulent transaction,Colombia,Cali
1637,413,13,2024-02-29,889.13,Yes,Product damaged,Costa Rica,San José
1638,297,30,2023-01-08,299.1,Yes,Service not as described,Venezuela,Valencia
1639,449,96,2023-07-02,769.56,Yes,Product damaged,Argentina,Córdoba
1640,63,63,2023-06-17,470.49,Yes,Product not received,Colombia,Bogotá
1641,464,98,2023-05-05,901.8,Yes,Service not as described,Peru,Lima
1642,247,42,2023-01-07,146.49,Yes,Product not received,Mexico,Mexico City
1643,153,62,2024-03-08,325.49,Yes,Service not as described,Brazil,Rio de Janeiro
1644,199,88,2024-03-04,425.82,Yes,Product damaged,Argentina,Córdoba
1645,241,21,2023-04-25,466.49,Yes,Service not as described,Chile,Santiago
1646,91,4,2023-08-02,277.34,Yes,Fraudulent transaction,Peru,Arequipa
1647,4,60,2023-05-13,667.04,Yes,Fraudulent transaction,Peru,Lima
1648,198,26,2024-03-30,713.66,Yes,Service not as described,Colombia,Bogotá
1649,363,25,2024-02-19,956.1,Yes,Product not received,Costa Rica,San José
1650,159,22,2024-04-10,377.33,Yes,Fraudulent transaction,Chile,Concepción
1651,454,57,2024-06-09,479.42,Yes,Product damaged,Costa Rica,San José
1652,34,91,2024-04-02,459.37,Yes,Product damaged,Brazil,Brasília
1653,256,28,2023-06-15,39.12,Yes,Fraudulent transaction,Uruguay,Salto
1654,469,7,2023-06-10,599.29,Yes,Service not as described,Brazil,Brasília
1655,145,88,2024-06-11,816.1,Yes,Product damaged,Venezuela,Maracaibo
1656,40,48,2023-11-14,471.12,Yes,Fraudulent transaction,Venezuela,Maracaibo
1657,305,56,2023-03-25,429.51,Yes,Product not received,Brazil,São Paulo
1658,487,99,2023-09-11,804.3,Yes,Product not received,Costa Rica,Cartago
1659,482,22,2023-02-16,132.83,Yes,Service not as described,Uruguay,Salto
1660,13,16,2023-10-13,121.41,Yes,Service not as described,Argentina,Buenos Aires
1661,445,17,2023-08-26,601.1,Yes,Product damaged,Peru,Lima
1662,277,59,2023-06-30,983.81,Yes,Product damaged,Colombia,Cali
1663,444,60,2023-01-16,979.22,Yes,Service not as described,Peru,Arequipa
1664,126,49,2023-11-25,911.18,Yes,Service not as described,Venezuela,Maracaibo
1665,173,5,2023-08-17,34.94,Yes,Service not as described,Venezuela,Valencia
1666,474,37,2023-08-04,198.47,Yes,Product damaged,Mexico,Monterrey
1667,224,44,2023-06-09,725.11,Yes,Fraudulent transaction,Brazil,São Paulo
1668,157,77,2023-08-02,180.59,Yes,Fraudulent transaction,Venezuela,Valencia
1669,391,60,2023-06-29,106.52,Yes,Product damaged,Mexico,Mexico City
1670,104,6,2024-02-26,26.84,Yes,Product not received,Costa Rica,Cartago
1671,12,15,2024-06-30,993.2,Yes,Fraudulent transaction,Mexico,Guadalajara
1672,469,7,2023-10-05,558.11,Yes,Service not as described,Argentina,Rosario
1673,33,53,2024-06-22,952.26,Yes,Product not received,Costa Rica,San José
1674,174,23,2023-06-01,922.89,Yes,Service not as described,Mexico,Monterrey
1675,401,87,2023-12-21,369.25,Yes,Fraudulent transaction,Argentina,Córdoba
1676,167,41,2023-02-02,218.74,Yes,Service not as described,Peru,Arequipa
1677,466,98,2023-03-07,389.86,Yes,Product not received,Uruguay,Salto
1678,241,28,2023-06-19,495.07,Yes,Service not as described,Chile,Santiago
1679,42,15,2023-07-18,868.86,Yes,Service not as described,Peru,Lima
1680,500,72,2024-01-10,215.43,Yes,Service not as described,Argentina,Rosario
1681,300,72,2023-12-01,767.36,Yes,Product not received,Chile,Concepción
1682,199,17,2023-05-09,557.0,Yes,Fraudulent transaction,Peru,Lima
1683,59,63,2023-11-13,422.14,Yes,Product not received,Venezuela,Maracaibo
1684,165,74,2023-11-21,229.42,Yes,Fraudulent transaction,Peru,Cusco
1685,344,14,2023-03-05,270.37,Yes,Product damaged,Argentina,Rosario
1686,281,78,2023-06-25,359.03,Yes,Service not as described,Uruguay,Punta del Este
1687,433,73,2023-07-19,953.58,Yes,Service not as described,Chile,Santiago
1688,9,70,2023-11-27,448.18,Yes,Product damaged,Chile,Santiago
1689,188,22,2023-02-23,89.59,Yes,Product not received,Costa Rica,San José
1690,383,38,2023-11-19,988.37,Yes,Product damaged,Mexico,Monterrey
1691,463,19,2023-07-06,895.23,Yes,Fraudulent transaction,Brazil,Rio de Janeiro
1692,375,27,2024-06-05,32.7,Yes,Product damaged,Peru,Arequipa
1693,455,8,2024-05-27,615.89,Yes,Fraudulent transaction,Chile,Valparaíso
1694,22,68,2023-02-16,952.85,Yes,Product damaged,Brazil,São Paulo
1695,351,1,2024-02-14,626.31,Yes,Product damaged,Mexico,Mexico City
1696,424,42,2023-04-03,835.8,Yes,Product not received,Argentina,Buenos Aires
1697,427,65,2023-07-26,592.87,Yes,Fraudulent transaction,Peru,Cusco
1698,127,88,2023-09-12,766.45,Yes,Fraudulent transaction,Costa Rica,San José
1699,163,41,2023-04-11,977.25,Yes,Product not received,Colombia,Bogotá
1700,364,74,2024-03-14,417.82,Yes,Product damaged,Chile,Santiago
1701,58,51,2023-02-16,693.44,Yes,Fraudulent transaction,Mexico,Monterrey
1702,83,95,2023-07-13,173.86,Yes,Fraudulent transaction,Uruguay,Salto
1703,283,65,2024-05-22,735.08,Yes,Fraudulent transaction,Mexico,Guadalajara
1704,149,22,2023-03-08,231.65,Yes,Service not as described,Brazil,São Paulo
1705,300,19,2023-06-04,371.08,Yes,Fraudulent transaction,Uruguay,Salto
1706,90,16,2024-02-10,276.27,Yes,Product not received,Brazil,Brasília
1707,32,86,2024-07-01,852.64,Yes,Product not received,Colombia,Cali
1708,408,84,2024-06-18,543.65,Yes,Product not received,Mexico,Mexico City
1709,283,89,2024-04-24,528.31,Yes,Fraudulent transaction,Brazil,Rio de Janeiro
1710,488,100,2023-02-15,946.21,Yes,Service not as described,Uruguay,Punta del Este
1711,462,44,2023-07-07,984.37,Yes,Product not received,Chile,Santiago
1712,425,8,2023-09-14,201.91,Yes,Service not as described,Chile,Santiago
1713,5,78,2023-06-16,935.52,Yes,Service not as described,Argentina,Rosario
1714,495,93,2023-01-25,587.57,Yes,Fraudulent transaction,Colombia,Medellín
1715,482,26,2023-06-03,632.62,Yes,Product not received,Uruguay,Punta del Este
1716,214,71,2023-12-01,498.47,Yes,Product not received,Brazil,Rio de Janeiro
1717,459,81,2024-05-23,617.73,Yes,Fraudulent transaction,Brazil,São Paulo
1718,179,52,2024-06-23,534.43,Yes,Fraudulent transaction,Chile,Concepción
1719,182,85,2024-05-05,346.32,Yes,Fraudulent transaction,Mexico,Mexico City
1720,357,62,2023-06-28,925.28,Yes,Product not received,Venezuela,Valencia
1721,354,96,2023-01-30,675.57,Yes,Product not received,Colombia,Medellín
